dteday,year_month,day_name,season,casual,registered,cnt
2011-07-11,2011-07,Mon,fall,57,182,239
2011-07-11,2011-07,Mon,fall,59,455,514
2011-07-11,2011-07,Mon,fall,57,415,472
2011-07-11,2011-07,Mon,fall,80,293,373
2011-07-11,2011-07,Mon,fall,42,194,236
2011-07-11,2011-07,Mon,fall,21,109,130
2011-07-11,2011-07,Mon,fall,20,70,90
2011-07-11,2011-07,Mon,fall,11,44,55
2011-07-12,2011-07,Tue,fall,3,19,22
2011-07-12,2011-07,Tue,fall,6,8,14
2011-07-12,2011-07,Tue,fall,2,7,9
2011-07-12,2011-07,Tue,fall,2,6,8
2011-07-12,2011-07,Tue,fall,0,6,6
2011-07-12,2011-07,Tue,fall,4,21,25
2011-07-12,2011-07,Tue,fall,13,102,115
2011-07-12,2011-07,Tue,fall,29,301,330
2011-07-12,2011-07,Tue,fall,35,382,417
2011-07-12,2011-07,Tue,fall,27,149,176
2011-07-12,2011-07,Tue,fall,38,85,123
2011-07-12,2011-07,Tue,fall,39,86,125
2011-07-12,2011-07,Tue,fall,38,125,163
2011-07-12,2011-07,Tue,fall,32,104,136
2011-07-12,2011-07,Tue,fall,33,91,124
2011-07-12,2011-07,Tue,fall,37,111,148
2011-07-12,2011-07,Tue,fall,25,177,202
2011-07-12,2011-07,Tue,fall,48,380,428
2011-07-12,2011-07,Tue,fall,39,472,511
2011-07-12,2011-07,Tue,fall,42,295,337
2011-07-12,2011-07,Tue,fall,57,251,308
2011-07-12,2011-07,Tue,fall,49,209,258
2011-07-12,2011-07,Tue,fall,44,150,194
2011-07-12,2011-07,Tue,fall,20,59,79
2011-07-13,2011-07,Wed,fall,9,37,46
2011-07-13,2011-07,Wed,fall,1,11,12
2011-07-13,2011-07,Wed,fall,2,3,5
2011-07-13,2011-07,Wed,fall,0,4,4
2011-07-13,2011-07,Wed,fall,0,5,5
2011-07-13,2011-07,Wed,fall,4,22,26
2011-07-13,2011-07,Wed,fall,18,103,121
2011-07-13,2011-07,Wed,fall,32,281,313
2011-07-13,2011-07,Wed,fall,31,418,449
2011-07-13,2011-07,Wed,fall,23,163,186
2011-07-13,2011-07,Wed,fall,33,80,113
2011-07-13,2011-07,Wed,fall,55,110,165
2011-07-13,2011-07,Wed,fall,40,134,174
2011-07-13,2011-07,Wed,fall,39,119,158
2011-07-13,2011-07,Wed,fall,27,89,116
2011-07-13,2011-07,Wed,fall,13,33,46
2011-07-13,2011-07,Wed,fall,23,118,141
2011-07-13,2011-07,Wed,fall,70,418,488
2011-07-13,2011-07,Wed,fall,51,412,463
2011-07-13,2011-07,Wed,fall,79,340,419
2011-07-13,2011-07,Wed,fall,61,281,342
2011-07-13,2011-07,Wed,fall,56,194,250
2011-07-13,2011-07,Wed,fall,48,136,184
2011-07-13,2011-07,Wed,fall,33,83,116
2011-07-14,2011-07,Thu,fall,14,32,46
2011-07-14,2011-07,Thu,fall,4,21,25
2011-07-14,2011-07,Thu,fall,3,7,10
2011-07-14,2011-07,Thu,fall,1,5,6
2011-07-14,2011-07,Thu,fall,0,6,6
2011-07-14,2011-07,Thu,fall,6,22,28
2011-07-14,2011-07,Thu,fall,14,116,130
2011-07-14,2011-07,Thu,fall,23,311,334
2011-07-14,2011-07,Thu,fall,53,433,486
2011-07-14,2011-07,Thu,fall,29,195,224
2011-07-14,2011-07,Thu,fall,32,95,127
2011-07-14,2011-07,Thu,fall,38,110,148
2011-07-14,2011-07,Thu,fall,51,172,223
2011-07-14,2011-07,Thu,fall,39,138,177
2011-07-14,2011-07,Thu,fall,49,129,178
2011-07-14,2011-07,Thu,fall,42,138,180
2011-07-14,2011-07,Thu,fall,43,231,274
2011-07-14,2011-07,Thu,fall,78,517,595
2011-07-14,2011-07,Thu,fall,94,484,578
2011-07-14,2011-07,Thu,fall,67,333,400
2011-07-14,2011-07,Thu,fall,81,267,348
2011-07-14,2011-07,Thu,fall,58,203,261
2011-07-14,2011-07,Thu,fall,42,134,176
2011-07-14,2011-07,Thu,fall,27,97,124
2011-07-15,2011-07,Fri,fall,23,57,80
2011-07-15,2011-07,Fri,fall,7,13,20
2011-07-15,2011-07,Fri,fall,16,22,38
2011-07-15,2011-07,Fri,fall,1,6,7
2011-07-15,2011-07,Fri,fall,2,8,10
2011-07-15,2011-07,Fri,fall,7,16,23
2011-07-15,2011-07,Fri,fall,12,108,120
2011-07-15,2011-07,Fri,fall,17,257,274
2011-07-15,2011-07,Fri,fall,50,514,564
2011-07-15,2011-07,Fri,fall,31,176,207
2011-07-15,2011-07,Fri,fall,59,107,166
2011-07-15,2011-07,Fri,fall,73,137,210
2011-07-15,2011-07,Fri,fall,61,177,238
2011-07-15,2011-07,Fri,fall,85,162,247
2011-07-15,2011-07,Fri,fall,105,160,265
2011-07-15,2011-07,Fri,fall,74,163,237
2011-07-15,2011-07,Fri,fall,96,265,361
2011-07-15,2011-07,Fri,fall,104,483,587
2011-07-15,2011-07,Fri,fall,102,394,496
2011-07-15,2011-07,Fri,fall,114,280,394
2011-07-15,2011-07,Fri,fall,92,251,343
2011-07-15,2011-07,Fri,fall,75,186,261
2011-07-15,2011-07,Fri,fall,71,152,223
2011-07-15,2011-07,Fri,fall,41,126,167
2011-07-16,2011-07,Sat,fall,42,68,110
2011-07-16,2011-07,Sat,fall,24,51,75
2011-07-16,2011-07,Sat,fall,10,48,58
2011-07-16,2011-07,Sat,fall,6,20,26
2011-07-16,2011-07,Sat,fall,9,7,16
2011-07-16,2011-07,Sat,fall,4,6,10
2011-07-16,2011-07,Sat,fall,16,21,37
2011-07-16,2011-07,Sat,fall,14,38,52
2011-07-16,2011-07,Sat,fall,37,90,127
2011-07-16,2011-07,Sat,fall,72,150,222
2011-07-16,2011-07,Sat,fall,114,208,322
2011-07-16,2011-07,Sat,fall,171,225,396
2011-07-16,2011-07,Sat,fall,187,276,463
2011-07-16,2011-07,Sat,fall,221,276,497
2011-07-16,2011-07,Sat,fall,201,232,433
2011-07-16,2011-07,Sat,fall,205,223,428
2011-07-16,2011-07,Sat,fall,183,242,425
2011-07-16,2011-07,Sat,fall,234,241,475
2011-07-16,2011-07,Sat,fall,185,243,428
2011-07-16,2011-07,Sat,fall,164,242,406
2011-07-16,2011-07,Sat,fall,108,188,296
2011-07-16,2011-07,Sat,fall,85,167,252
2011-07-16,2011-07,Sat,fall,65,136,201
2011-07-16,2011-07,Sat,fall,61,107,168
2011-07-17,2011-07,Sun,fall,34,91,125
2011-07-17,2011-07,Sun,fall,16,86,102
2011-07-17,2011-07,Sun,fall,28,66,94
2011-07-17,2011-07,Sun,fall,21,26,47
2011-07-17,2011-07,Sun,fall,4,6,10
2011-07-17,2011-07,Sun,fall,4,8,12
2011-07-17,2011-07,Sun,fall,10,11,21
2011-07-17,2011-07,Sun,fall,20,30,50
2011-07-17,2011-07,Sun,fall,45,73,118
2011-07-17,2011-07,Sun,fall,74,110,184
2011-07-17,2011-07,Sun,fall,127,177,304
2011-07-17,2011-07,Sun,fall,147,244,391
2011-07-17,2011-07,Sun,fall,177,243,420
2011-07-17,2011-07,Sun,fall,200,272,472
2011-07-17,2011-07,Sun,fall,168,262,430
2011-07-17,2011-07,Sun,fall,129,195,324
2011-07-17,2011-07,Sun,fall,129,188,317
2011-07-17,2011-07,Sun,fall,133,236,369
2011-07-17,2011-07,Sun,fall,147,243,390
2011-07-17,2011-07,Sun,fall,145,234,379
2011-07-17,2011-07,Sun,fall,85,177,262
2011-07-17,2011-07,Sun,fall,59,148,207
2011-07-17,2011-07,Sun,fall,65,116,181
2011-07-17,2011-07,Sun,fall,39,54,93
2011-07-18,2011-07,Mon,fall,21,30,51
2011-07-18,2011-07,Mon,fall,17,8,25
2011-07-18,2011-07,Mon,fall,2,8,10
2011-07-18,2011-07,Mon,fall,3,4,7
2011-07-18,2011-07,Mon,fall,1,3,4
2011-07-18,2011-07,Mon,fall,2,15,17
2011-07-18,2011-07,Mon,fall,10,95,105
2011-07-18,2011-07,Mon,fall,22,255,277
2011-07-18,2011-07,Mon,fall,18,329,347
2011-07-18,2011-07,Mon,fall,33,170,203
2011-07-18,2011-07,Mon,fall,52,78,130
2011-07-18,2011-07,Mon,fall,42,99,141
2011-07-18,2011-07,Mon,fall,39,126,165
2011-07-18,2011-07,Mon,fall,27,125,152
2011-07-18,2011-07,Mon,fall,32,106,138
2011-07-18,2011-07,Mon,fall,53,111,164
2011-07-18,2011-07,Mon,fall,45,220,265
2011-07-18,2011-07,Mon,fall,72,473,545
2011-07-18,2011-07,Mon,fall,80,478,558
2011-07-18,2011-07,Mon,fall,63,335,398
2011-07-18,2011-07,Mon,fall,91,232,323
2011-07-18,2011-07,Mon,fall,48,154,202
2011-07-18,2011-07,Mon,fall,36,104,140
2011-07-18,2011-07,Mon,fall,32,59,91
2011-07-19,2011-07,Tue,fall,25,26,51
2011-07-19,2011-07,Tue,fall,7,6,13
2011-07-19,2011-07,Tue,fall,9,4,13
2011-07-19,2011-07,Tue,fall,2,1,3
2011-07-19,2011-07,Tue,fall,1,4,5
2011-07-19,2011-07,Tue,fall,0,19,19
2011-07-19,2011-07,Tue,fall,8,126,134
2011-07-19,2011-07,Tue,fall,28,287,315
2011-07-19,2011-07,Tue,fall,31,381,412
2011-07-19,2011-07,Tue,fall,22,177,199
2011-07-19,2011-07,Tue,fall,29,112,141
2011-07-19,2011-07,Tue,fall,29,98,127
2011-07-19,2011-07,Tue,fall,26,127,153
2011-07-19,2011-07,Tue,fall,33,139,172
2011-07-19,2011-07,Tue,fall,41,111,152
2011-07-19,2011-07,Tue,fall,48,110,158
2011-07-19,2011-07,Tue,fall,61,216,277
2011-07-19,2011-07,Tue,fall,68,445,513
2011-07-19,2011-07,Tue,fall,80,450,530
2011-07-19,2011-07,Tue,fall,54,334,388
2011-07-19,2011-07,Tue,fall,48,229,277
2011-07-19,2011-07,Tue,fall,47,194,241
2011-07-19,2011-07,Tue,fall,36,120,156
2011-07-19,2011-07,Tue,fall,19,73,92
2011-07-20,2011-07,Wed,fall,11,29,40
2011-07-20,2011-07,Wed,fall,4,7,11
2011-07-20,2011-07,Wed,fall,2,7,9
2011-07-20,2011-07,Wed,fall,2,4,6
2011-07-20,2011-07,Wed,fall,0,4,4
2011-07-20,2011-07,Wed,fall,4,19,23
2011-07-20,2011-07,Wed,fall,5,111,116
2011-07-20,2011-07,Wed,fall,27,276,303
2011-07-20,2011-07,Wed,fall,34,404,438
2011-07-20,2011-07,Wed,fall,28,181,209
2011-07-20,2011-07,Wed,fall,34,76,110
2011-07-20,2011-07,Wed,fall,26,116,142
2011-07-20,2011-07,Wed,fall,28,121,149
2011-07-20,2011-07,Wed,fall,23,97,120
2011-07-20,2011-07,Wed,fall,44,83,127
2011-07-20,2011-07,Wed,fall,36,102,138
2011-07-20,2011-07,Wed,fall,30,204,234
2011-07-20,2011-07,Wed,fall,50,405,455
2011-07-20,2011-07,Wed,fall,68,429,497
2011-07-20,2011-07,Wed,fall,59,323,382
2011-07-20,2011-07,Wed,fall,45,264,309
2011-07-20,2011-07,Wed,fall,33,209,242
2011-07-20,2011-07,Wed,fall,25,144,169
2011-07-20,2011-07,Wed,fall,26,73,99
2011-07-21,2011-07,Thu,fall,13,29,42
2011-07-21,2011-07,Thu,fall,5,16,21
2011-07-21,2011-07,Thu,fall,2,4,6
2011-07-21,2011-07,Thu,fall,1,5,6
2011-07-21,2011-07,Thu,fall,0,4,4
2011-07-21,2011-07,Thu,fall,2,16,18
2011-07-21,2011-07,Thu,fall,6,111,117
2011-07-21,2011-07,Thu,fall,23,251,274
2011-07-21,2011-07,Thu,fall,23,358,381
2011-07-21,2011-07,Thu,fall,34,166,200
2011-07-21,2011-07,Thu,fall,31,47,78
2011-07-21,2011-07,Thu,fall,27,79,106
2011-07-21,2011-07,Thu,fall,29,106,135
2011-07-21,2011-07,Thu,fall,21,81,102
2011-07-21,2011-07,Thu,fall,50,97,147
2011-07-21,2011-07,Thu,fall,40,93,133
2011-07-21,2011-07,Thu,fall,43,167,210
2011-07-21,2011-07,Thu,fall,40,374,414
2011-07-21,2011-07,Thu,fall,39,343,382
2011-07-21,2011-07,Thu,fall,51,233,284
2011-07-21,2011-07,Thu,fall,38,199,237
2011-07-21,2011-07,Thu,fall,38,187,225
2011-07-21,2011-07,Thu,fall,36,113,149
2011-07-21,2011-07,Thu,fall,40,73,113
2011-07-22,2011-07,Fri,fall,9,51,60
2011-07-22,2011-07,Fri,fall,7,17,24
2011-07-22,2011-07,Fri,fall,0,14,14
2011-07-22,2011-07,Fri,fall,1,6,7
2011-07-22,2011-07,Fri,fall,8,5,13
2011-07-22,2011-07,Fri,fall,2,17,19
2011-07-22,2011-07,Fri,fall,13,83,96
2011-07-22,2011-07,Fri,fall,20,232,252
2011-07-22,2011-07,Fri,fall,30,292,322
2011-07-22,2011-07,Fri,fall,31,177,208
2011-07-22,2011-07,Fri,fall,32,83,115
2011-07-22,2011-07,Fri,fall,23,86,109
2011-07-22,2011-07,Fri,fall,20,95,115
2011-07-22,2011-07,Fri,fall,25,98,123
2011-07-22,2011-07,Fri,fall,24,77,101
2011-07-22,2011-07,Fri,fall,32,101,133
2011-07-22,2011-07,Fri,fall,29,153,182
2011-07-22,2011-07,Fri,fall,35,271,306
2011-07-22,2011-07,Fri,fall,34,250,284
2011-07-22,2011-07,Fri,fall,40,210,250
2011-07-22,2011-07,Fri,fall,46,166,212
2011-07-22,2011-07,Fri,fall,38,152,190
2011-07-22,2011-07,Fri,fall,44,105,149
2011-07-22,2011-07,Fri,fall,19,84,103
2011-07-23,2011-07,Sat,fall,16,85,101
2011-07-23,2011-07,Sat,fall,13,57,70
2011-07-23,2011-07,Sat,fall,13,48,61
2011-07-23,2011-07,Sat,fall,6,16,22
2011-07-23,2011-07,Sat,fall,5,4,9
2011-07-23,2011-07,Sat,fall,1,6,7
2011-07-23,2011-07,Sat,fall,6,19,25
2011-07-23,2011-07,Sat,fall,7,38,45
2011-07-23,2011-07,Sat,fall,24,85,109
2011-07-23,2011-07,Sat,fall,30,102,132
2011-07-23,2011-07,Sat,fall,61,137,198
2011-07-23,2011-07,Sat,fall,62,154,216
2011-07-23,2011-07,Sat,fall,71,164,235
2011-07-23,2011-07,Sat,fall,78,167,245
2011-07-23,2011-07,Sat,fall,84,152,236
2011-07-23,2011-07,Sat,fall,78,137,215
2011-07-23,2011-07,Sat,fall,70,151,221
2011-07-23,2011-07,Sat,fall,70,127,197
2011-07-23,2011-07,Sat,fall,62,134,196
2011-07-23,2011-07,Sat,fall,80,137,217
2011-07-23,2011-07,Sat,fall,47,98,145
2011-07-23,2011-07,Sat,fall,39,115,154
2011-07-23,2011-07,Sat,fall,37,88,125
2011-07-23,2011-07,Sat,fall,27,77,104
2011-07-24,2011-07,Sun,fall,42,77,119
2011-07-24,2011-07,Sun,fall,33,63,96
2011-07-24,2011-07,Sun,fall,12,48,60
2011-07-24,2011-07,Sun,fall,17,20,37
2011-07-24,2011-07,Sun,fall,1,5,6
2011-07-24,2011-07,Sun,fall,5,3,8
2011-07-24,2011-07,Sun,fall,9,13,22
2011-07-24,2011-07,Sun,fall,6,29,35
2011-07-24,2011-07,Sun,fall,22,82,104
2011-07-24,2011-07,Sun,fall,42,112,154
2011-07-24,2011-07,Sun,fall,61,165,226
2011-07-24,2011-07,Sun,fall,74,169,243
2011-07-24,2011-07,Sun,fall,85,161,246
2011-07-24,2011-07,Sun,fall,90,162,252
2011-07-24,2011-07,Sun,fall,79,204,283
2011-07-24,2011-07,Sun,fall,68,170,238
2011-07-24,2011-07,Sun,fall,62,187,249
2011-07-24,2011-07,Sun,fall,75,174,249
2011-07-24,2011-07,Sun,fall,67,176,243
2011-07-24,2011-07,Sun,fall,70,170,240
2011-07-24,2011-07,Sun,fall,52,143,195
2011-07-24,2011-07,Sun,fall,42,111,153
2011-07-24,2011-07,Sun,fall,23,75,98
2011-07-24,2011-07,Sun,fall,13,37,50
2011-07-25,2011-07,Mon,fall,17,17,34
2011-07-25,2011-07,Mon,fall,4,8,12
2011-07-25,2011-07,Mon,fall,3,3,6
2011-07-25,2011-07,Mon,fall,2,2,4
2011-07-25,2011-07,Mon,fall,0,6,6
2011-07-25,2011-07,Mon,fall,2,22,24
2011-07-25,2011-07,Mon,fall,7,100,107
2011-07-25,2011-07,Mon,fall,20,257,277
2011-07-25,2011-07,Mon,fall,34,353,387
2011-07-25,2011-07,Mon,fall,11,124,135
2011-07-25,2011-07,Mon,fall,30,54,84
2011-07-25,2011-07,Mon,fall,24,83,107
2011-07-25,2011-07,Mon,fall,17,50,67
2011-07-25,2011-07,Mon,fall,14,64,78
2011-07-25,2011-07,Mon,fall,28,62,90
2011-07-25,2011-07,Mon,fall,16,96,112
2011-07-25,2011-07,Mon,fall,37,161,198
2011-07-25,2011-07,Mon,fall,48,437,485
2011-07-25,2011-07,Mon,fall,60,473,533
2011-07-25,2011-07,Mon,fall,62,324,386
2011-07-25,2011-07,Mon,fall,55,247,302
2011-07-25,2011-07,Mon,fall,41,153,194
2011-07-25,2011-07,Mon,fall,13,112,125
2011-07-25,2011-07,Mon,fall,23,64,87
2011-07-26,2011-07,Tue,fall,8,20,28
2011-07-26,2011-07,Tue,fall,6,6,12
2011-07-26,2011-07,Tue,fall,1,6,7
2011-07-26,2011-07,Tue,fall,2,2,4
2011-07-26,2011-07,Tue,fall,0,6,6
2011-07-26,2011-07,Tue,fall,3,24,27
2011-07-26,2011-07,Tue,fall,2,108,110
2011-07-26,2011-07,Tue,fall,30,288,318
2011-07-26,2011-07,Tue,fall,32,392,424
2011-07-26,2011-07,Tue,fall,25,162,187
2011-07-26,2011-07,Tue,fall,42,96,138
2011-07-26,2011-07,Tue,fall,49,102,151
2011-07-26,2011-07,Tue,fall,25,122,147
2011-07-26,2011-07,Tue,fall,43,139,182
2011-07-26,2011-07,Tue,fall,46,101,147
2011-07-26,2011-07,Tue,fall,49,114,163
2011-07-26,2011-07,Tue,fall,41,213,254
2011-07-26,2011-07,Tue,fall,72,465,537
2011-07-26,2011-07,Tue,fall,68,478,546
2011-07-26,2011-07,Tue,fall,69,329,398
2011-07-26,2011-07,Tue,fall,47,243,290
2011-07-26,2011-07,Tue,fall,45,222,267
2011-07-26,2011-07,Tue,fall,27,131,158
2011-07-26,2011-07,Tue,fall,18,71,89
2011-07-27,2011-07,Wed,fall,19,26,45
2011-07-27,2011-07,Wed,fall,1,9,10
2011-07-27,2011-07,Wed,fall,1,5,6
2011-07-27,2011-07,Wed,fall,0,4,4
2011-07-27,2011-07,Wed,fall,1,3,4
2011-07-27,2011-07,Wed,fall,0,18,18
2011-07-27,2011-07,Wed,fall,4,119,123
2011-07-27,2011-07,Wed,fall,34,313,347
2011-07-27,2011-07,Wed,fall,28,405,433
2011-07-27,2011-07,Wed,fall,27,189,216
2011-07-27,2011-07,Wed,fall,32,82,114
2011-07-27,2011-07,Wed,fall,42,94,136
2011-07-27,2011-07,Wed,fall,37,132,169
2011-07-27,2011-07,Wed,fall,29,151,180
2011-07-27,2011-07,Wed,fall,20,107,127
2011-07-27,2011-07,Wed,fall,37,103,140
2011-07-27,2011-07,Wed,fall,40,228,268
2011-07-27,2011-07,Wed,fall,81,491,572
2011-07-27,2011-07,Wed,fall,78,463,541
2011-07-27,2011-07,Wed,fall,87,288,375
2011-07-27,2011-07,Wed,fall,55,239,294
2011-07-27,2011-07,Wed,fall,49,196,245
2011-07-27,2011-07,Wed,fall,37,143,180
2011-07-27,2011-07,Wed,fall,16,93,109
2011-07-28,2011-07,Thu,fall,14,31,45
2011-07-28,2011-07,Thu,fall,3,26,29
2011-07-28,2011-07,Thu,fall,2,5,7
2011-07-28,2011-07,Thu,fall,0,5,5
2011-07-28,2011-07,Thu,fall,0,6,6
2011-07-28,2011-07,Thu,fall,1,26,27
2011-07-28,2011-07,Thu,fall,6,110,116
2011-07-28,2011-07,Thu,fall,27,278,305
2011-07-28,2011-07,Thu,fall,47,409,456
2011-07-28,2011-07,Thu,fall,21,189,210
2011-07-28,2011-07,Thu,fall,30,86,116
2011-07-28,2011-07,Thu,fall,41,113,154
2011-07-28,2011-07,Thu,fall,35,151,186
2011-07-28,2011-07,Thu,fall,26,126,152
2011-07-28,2011-07,Thu,fall,27,111,138
2011-07-28,2011-07,Thu,fall,22,124,146
2011-07-28,2011-07,Thu,fall,42,214,256
2011-07-28,2011-07,Thu,fall,45,423,468
2011-07-28,2011-07,Thu,fall,55,428,483
2011-07-28,2011-07,Thu,fall,37,285,322
2011-07-28,2011-07,Thu,fall,41,229,270
2011-07-28,2011-07,Thu,fall,31,165,196
2011-07-28,2011-07,Thu,fall,25,149,174
2011-07-28,2011-07,Thu,fall,28,95,123
2011-07-29,2011-07,Fri,fall,12,45,57
2011-07-29,2011-07,Fri,fall,12,22,34
2011-07-29,2011-07,Fri,fall,3,10,13
2011-07-29,2011-07,Fri,fall,2,9,11
2011-07-29,2011-07,Fri,fall,2,4,6
2011-07-29,2011-07,Fri,fall,4,23,27
2011-07-29,2011-07,Fri,fall,7,83,90
2011-07-29,2011-07,Fri,fall,26,228,254
2011-07-29,2011-07,Fri,fall,30,354,384
2011-07-29,2011-07,Fri,fall,28,151,179
2011-07-29,2011-07,Fri,fall,37,69,106
2011-07-29,2011-07,Fri,fall,43,118,161
2011-07-29,2011-07,Fri,fall,40,95,135
2011-07-29,2011-07,Fri,fall,42,114,156
2011-07-29,2011-07,Fri,fall,34,114,148
2011-07-29,2011-07,Fri,fall,40,129,169
2011-07-29,2011-07,Fri,fall,35,198,233
2011-07-29,2011-07,Fri,fall,47,374,421
2011-07-29,2011-07,Fri,fall,49,313,362
2011-07-29,2011-07,Fri,fall,22,219,241
2011-07-29,2011-07,Fri,fall,53,153,206
2011-07-29,2011-07,Fri,fall,29,134,163
2011-07-29,2011-07,Fri,fall,47,127,174
2011-07-29,2011-07,Fri,fall,26,90,116
2011-07-30,2011-07,Sat,fall,60,73,133
2011-07-30,2011-07,Sat,fall,15,75,90
2011-07-30,2011-07,Sat,fall,11,31,42
2011-07-30,2011-07,Sat,fall,18,25,43
2011-07-30,2011-07,Sat,fall,4,6,10
2011-07-30,2011-07,Sat,fall,4,9,13
2011-07-30,2011-07,Sat,fall,6,18,24
2011-07-30,2011-07,Sat,fall,3,39,42
2011-07-30,2011-07,Sat,fall,27,87,114
2011-07-30,2011-07,Sat,fall,49,125,174
2011-07-30,2011-07,Sat,fall,79,182,261
2011-07-30,2011-07,Sat,fall,111,206,317
2011-07-30,2011-07,Sat,fall,111,230,341
2011-07-30,2011-07,Sat,fall,125,183,308
2011-07-30,2011-07,Sat,fall,112,193,305
2011-07-30,2011-07,Sat,fall,113,189,302
2011-07-30,2011-07,Sat,fall,126,176,302
2011-07-30,2011-07,Sat,fall,93,209,302
2011-07-30,2011-07,Sat,fall,92,207,299
2011-07-30,2011-07,Sat,fall,101,155,256
2011-07-30,2011-07,Sat,fall,74,132,206
2011-07-30,2011-07,Sat,fall,82,123,205
2011-07-30,2011-07,Sat,fall,80,129,209
2011-07-30,2011-07,Sat,fall,63,114,177
2011-07-31,2011-07,Sun,fall,33,80,113
2011-07-31,2011-07,Sun,fall,8,71,79
2011-07-31,2011-07,Sun,fall,19,48,67
2011-07-31,2011-07,Sun,fall,24,26,50
2011-07-31,2011-07,Sun,fall,6,7,13
2011-07-31,2011-07,Sun,fall,4,4,8
2011-07-31,2011-07,Sun,fall,5,8,13
2011-07-31,2011-07,Sun,fall,19,26,45
2011-07-31,2011-07,Sun,fall,54,88,142
2011-07-31,2011-07,Sun,fall,55,128,183
2011-07-31,2011-07,Sun,fall,91,163,254
2011-07-31,2011-07,Sun,fall,112,163,275
2011-07-31,2011-07,Sun,fall,146,192,338
2011-07-31,2011-07,Sun,fall,142,152,294
2011-07-31,2011-07,Sun,fall,130,196,326
2011-07-31,2011-07,Sun,fall,109,184,293
2011-07-31,2011-07,Sun,fall,98,208,306
2011-07-31,2011-07,Sun,fall,114,206,320
2011-07-31,2011-07,Sun,fall,91,213,304
2011-07-31,2011-07,Sun,fall,87,187,274
2011-07-31,2011-07,Sun,fall,70,205,275
2011-07-31,2011-07,Sun,fall,68,96,164
2011-07-31,2011-07,Sun,fall,25,71,96
2011-07-31,2011-07,Sun,fall,14,56,70
2011-08-01,2011-08,Mon,fall,7,22,29
2011-08-01,2011-08,Mon,fall,5,12,17
2011-08-01,2011-08,Mon,fall,4,7,11
2011-08-01,2011-08,Mon,fall,0,4,4
2011-08-01,2011-08,Mon,fall,2,2,4
2011-08-01,2011-08,Mon,fall,2,24,26
2011-08-01,2011-08,Mon,fall,3,97,100
2011-08-01,2011-08,Mon,fall,24,258,282
2011-08-01,2011-08,Mon,fall,35,347,382
2011-08-01,2011-08,Mon,fall,27,139,166
2011-08-01,2011-08,Mon,fall,27,70,97
2011-08-01,2011-08,Mon,fall,53,66,119
2011-08-01,2011-08,Mon,fall,53,115,168
2011-08-01,2011-08,Mon,fall,38,112,150
2011-08-01,2011-08,Mon,fall,37,86,123
2011-08-01,2011-08,Mon,fall,52,77,129
2011-08-01,2011-08,Mon,fall,34,197,231
2011-08-01,2011-08,Mon,fall,69,445,514
2011-08-01,2011-08,Mon,fall,68,475,543
2011-08-01,2011-08,Mon,fall,63,350,413
2011-08-01,2011-08,Mon,fall,49,256,305
2011-08-01,2011-08,Mon,fall,42,178,220
2011-08-01,2011-08,Mon,fall,21,116,137
2011-08-01,2011-08,Mon,fall,14,82,96
2011-08-02,2011-08,Tue,fall,11,18,29
2011-08-02,2011-08,Tue,fall,4,8,12
2011-08-02,2011-08,Tue,fall,2,6,8
2011-08-02,2011-08,Tue,fall,0,5,5
2011-08-02,2011-08,Tue,fall,0,10,10
2011-08-02,2011-08,Tue,fall,4,17,21
2011-08-02,2011-08,Tue,fall,12,105,117
2011-08-02,2011-08,Tue,fall,15,320,335
2011-08-02,2011-08,Tue,fall,37,398,435
2011-08-02,2011-08,Tue,fall,31,182,213
2011-08-02,2011-08,Tue,fall,50,90,140
2011-08-02,2011-08,Tue,fall,32,96,128
2011-08-02,2011-08,Tue,fall,45,112,157
2011-08-02,2011-08,Tue,fall,50,153,203
2011-08-02,2011-08,Tue,fall,45,114,159
2011-08-02,2011-08,Tue,fall,48,120,168
2011-08-02,2011-08,Tue,fall,58,216,274
2011-08-02,2011-08,Tue,fall,63,493,556
2011-08-02,2011-08,Tue,fall,65,491,556
2011-08-02,2011-08,Tue,fall,85,369,454
2011-08-02,2011-08,Tue,fall,40,248,288
2011-08-02,2011-08,Tue,fall,53,201,254
2011-08-02,2011-08,Tue,fall,22,169,191
2011-08-02,2011-08,Tue,fall,29,103,132
2011-08-03,2011-08,Wed,fall,11,32,43
2011-08-03,2011-08,Wed,fall,7,9,16
2011-08-03,2011-08,Wed,fall,2,9,11
2011-08-03,2011-08,Wed,fall,0,4,4
2011-08-03,2011-08,Wed,fall,0,7,7
2011-08-03,2011-08,Wed,fall,2,22,24
2011-08-03,2011-08,Wed,fall,9,101,110
2011-08-03,2011-08,Wed,fall,19,252,271
2011-08-03,2011-08,Wed,fall,29,408,437
2011-08-03,2011-08,Wed,fall,23,172,195
2011-08-03,2011-08,Wed,fall,9,59,68
2011-08-03,2011-08,Wed,fall,29,93,122
2011-08-03,2011-08,Wed,fall,19,142,161
2011-08-03,2011-08,Wed,fall,37,107,144
2011-08-03,2011-08,Wed,fall,43,104,147
2011-08-03,2011-08,Wed,fall,31,87,118
2011-08-03,2011-08,Wed,fall,21,129,150
2011-08-03,2011-08,Wed,fall,47,378,425
2011-08-03,2011-08,Wed,fall,49,443,492
2011-08-03,2011-08,Wed,fall,51,270,321
2011-08-03,2011-08,Wed,fall,7,80,87
2011-08-03,2011-08,Wed,fall,7,81,88
2011-08-03,2011-08,Wed,fall,11,66,77
